GM12878,NRF1,0.6618574973413683,0.8560439560439561,0.870967741935484,1098,13
HepG2,USF2,0.6809816291623164,0.8682108981051603,0.8901192882688762,881,118
K562,RFX1,0.8171171171171172,0.6432432432432432,0.6621621621621622,191,6
A549,MAFK,0.6730769230769231,0.5528846153846154,0.4615384615384615,58,6
K562,AR,0.7396841569027,0.5124808965868569,0.5453387671930718,164,13
HepG2,HNF4A,0.5314900153609832,0.7751536098310292,0.8060675883256527,200,14
K562,JUND,0.6042857142857142,0.6057142857142856,0.6314285714285715,57,7
K562,IRF1,0.7088289861399105,0.521608643457383,0.5249918149077812,556,17
K562,EGR1,0.681591836617304,0.6729424013298859,0.7259365140538223,4448,433
K562,ATF2,0.7859875657580105,0.6978000956480154,0.6997608799617409,296,41
HepG2,BRCA1,0.8769070735090152,0.8810679611650486,0.9306518723994452,213,7
HepG2,NFIL3,0.6473214285714286,0.5830357142857142,0.6267857142857143,87,7
GM12878,EGR1,0.709753660151556,0.77868038354955,0.8423881722539668,5513,121
GM12878,MAZ,0.6713721264367816,0.7877155172413793,0.8840756704980843,4649,9
HeLa,SMARCC1,0.5827250608272506,0.886455798864558,0.9343065693430657,420,9
HepG2,CREM,0.6047486033519552,0.8691806331471136,0.8919925512104284,364,6
SKNSH,NRF1,0.6708604954367666,0.8021838331160365,0.8307529335071708,1206,26
GM12878,PAX5,0.6991138560687433,0.6917293233082706,0.6727533118510562,607,19
SKNSH,MAX,0.32960372960372963,0.8072261072261073,0.837995337995338,401,11
K562,NRF1,0.6932732883460673,0.7862012715409068,0.8415825479151563,1092,258
K562,MAZ,0.5186929989270386,0.6767272762109137,0.7578125,3784,56
K562,CTCF,0.7948336280358309,0.7340589394090575,0.7806372007788216,2726,1517
K562,JUN,0.8202409638554218,0.7019277108433735,0.7378313253012049,108,25
SKNSH,MXI1,0.5065061258977608,0.7192226446979298,0.8817490494296577,1324,9
HeLa,MAX,0.46387520525451553,0.8527640941434045,0.8136288998357963,415,9
A549,FOSL2,0.6938841201716738,0.6766094420600859,0.7273605150214592,253,20
HepG2,MAZ,0.46367258761401825,0.8192510801728277,0.8840806529044647,4191,25
GM12878,RUNX3,0.7156040268456376,0.8062080536912751,0.8204697986577182,308,10
HeLa,NR3C1,0.569295101553166,0.5672043010752688,0.6660692951015531,195,9
K562,CEBPD,0.47840531561461797,0.4617940199335548,0.40863787375415284,50,7
HepG2,USF1,0.6472493172063988,0.8261217323449083,0.8377682403433477,521,55
A549,USF2,0.7006734006734008,0.8408273208273208,0.8915824915824916,1000,55
K562,ATF4,0.9386666666666666,0.6746666666666666,0.6733333333333333,85,10
K562,ATF1,0.825402462121212,0.8091264204545455,0.8261126893939394,406,22
K562,E2F6,0.6909294512877939,0.591545352743561,0.6832506798912175,677,19
K562,NFE2,0.8550295857988166,0.6816568047337277,0.6877054569362262,234,39
HepG2,CEBPB,0.36363636363636365,0.6417748917748918,0.6125541125541125,47,33
GM12878,CTCF,0.8226820853837756,0.7972657464829959,0.8244219124453469,2418,822
HeLa,NRF1,0.8080787253983128,0.9360074976569822,0.955107778819119,1117,50
HepG2,REST,0.839968774395004,0.8288446526151444,0.8325526932084308,433,6
HepG2,ATF7,0.8053507728894173,0.7630202140309156,0.7778834720570749,174,29
HeLa,MAZ,0.514521746065504,0.8619769512973203,0.9006872075712462,4734,32
GM12878,ATF3,0.7307931570762052,0.8188180404354588,0.9440124416796267,658,15
K562,ATF7,0.8742949234488316,0.8011684125705076,0.82232070910556,163,17
HepG2,JUN,0.7299342105263158,0.8473684210526315,0.8375,99,19
SKNSH,YY1,0.775169535732916,0.8784559207094417,0.948356807511737,222,9
HepG2,MNT,0.5138221660345554,0.7888748419721872,0.8058997050147493,806,15
HepG2,RFX3,0.6699346405228758,0.6683006535947713,0.7032679738562091,163,10
K562,USF1,0.579721921271217,0.6738894907908992,0.6734079691826171,465,39
K562,YY1,0.7500000000000001,0.7724719101123596,0.8469927296761401,195,17
K562,RELA,0.5284591194968553,0.5092767295597485,0.6009433962264151,227,15
GM12878,ATF2,0.7770833333333333,0.7752777777777777,0.7551388888888889,324,24
HeLa,MYC,0.46361406377759606,0.880971849083051,0.9283962153953977,1230,7
HepG2,CEBPA,0.53125,0.45138888888888895,0.45833333333333337,41,32
K562,PLAG1,0.582050546930134,0.5713104269583628,0.6630866266760762,1449,32
GM12878,ELF1,0.5873724489795918,0.8309948979591836,0.8200113378684807,357,21
A549,CTCF,0.8362268632268632,0.8028804258804259,0.8565427245427245,2765,1100
HeLa,GABPA,0.8543095735162541,0.9121682075753057,0.9245451834178346,486,7
K562,SPI1,0.7372313527180785,0.6198482932996208,0.643489254108723,261,35
HepG2,MAFF,0.7181818181818181,0.6884297520661157,0.6567493112947658,176,11
HepG2,ZBTB7A,0.5115061409179057,0.7949644473173885,0.8584486102133161,2309,34
A549,CREB1,0.6372814948764316,0.8194695599758891,0.8889391199517782,488,14
A549,CEBPB,0.4898132427843803,0.6001697792869269,0.499151103565365,50,31
HepG2,GABPA,0.7888857466063348,0.9067449095022625,0.9434389140271494,458,16
A549,FOXA2,0.7711988304093568,0.8706140350877193,0.8669590643274854,120,6
K562,E2F1,0.5415905743740795,0.8282474226804124,0.953578792341679,2432,7
HepG2,MAX,0.3858901515151515,0.7496617965367965,0.7729978354978355,373,21
A549,USF1,0.7126278409090909,0.87515625,0.9228693181818182,614,64
HepG2,ZBTB33,0.7644129979035641,0.8362159329140462,0.90041928721174,324,6
K562,USF2,0.7820486527418439,0.7074209629582886,0.7856770997665172,781,92
HeLa,CEBPB,0.47066326530612246,0.5306122448979591,0.4209183673469388,42,14
K562,BHLHE40,0.6013576494427558,0.6496656534954407,0.6441742654508612,740,35
GM12878,USF2,0.6811330494257324,0.7469479932894567,0.8417043059319482,996,135
A549,SP1,0.3754391100702576,0.6742779078844653,0.7620023419203747,1471,7
K562,E2F4,0.4765739385065886,0.7179111761835041,0.9048316251830162,689,6
HepG2,MAFK,0.6275,0.6375,0.5599999999999999,58,8
K562,ZNF263,0.5322464995483288,0.5389030036133695,0.5667936991869919,3334,54
HeLa,REST,0.9905263157894736,0.783859649122807,0.7108771929824562,481,6
HepG2,CREB1,0.7208515535097813,0.8211047180667433,0.8261680092059839,450,55
GM12878,CREB1,0.6654654654654655,0.81996996996997,0.8672672672672673,459,15
HepG2,ATF2,0.8138057594579333,0.8303924336533033,0.8471202710333146,281,28
