HepG2,RFX3,0.6817375886524824,0.7664007092198579,0.8480496453900709,302,20
K562,PBX2,0.6060606060606061,0.7847222222222221,0.8099747474747475,97,9
K562,USF1,0.695438879746639,0.6866674946440215,0.7027509547613872,709,107
HepG2,HNF4G,0.7774431057563588,0.8657965194109772,0.8627844712182062,255,6
K562,YY1,0.7858141392624152,0.7373518839036081,0.8383038210624418,317,58
HepG2,TFE3,0.7054003724394786,0.7758845437616387,0.8759776536312849,547,10
K562,RELA,0.5921611266438852,0.6685823754789272,0.7168375271823546,362,29
GM12878,ATF2,0.8017676767676768,0.696095571095571,0.7333430458430458,567,39
HeLa,MYC,0.5131750374568432,0.8776301218161683,0.905046902481923,1840,34
HeLa,E2F4,0.7714943342776204,0.8382082152974505,0.8987252124645893,1773,8
HepG2,CEBPA,0.4466783216783217,0.35839160839160833,0.3426573426573427,57,44
K562,PLAG1,0.5773565573770492,0.5700507840342124,0.642320028510335,2486,46
HepG2,JUND,0.6873638344226579,0.6971677559912854,0.7391067538126361,120,18
GM12878,ELF1,0.6815665303554577,0.7380308273041838,0.8342245989304813,633,55
A549,CTCF,0.8313811522873432,0.7175806590497678,0.7572429393399054,4752,1685
GM12878,EBF1,0.5455680399500624,0.5387016229712859,0.5755305867665418,187,9
HepG2,MYC,0.5927311194227209,0.844572896596018,0.8856020250103895,1574,17
HeLa,GABPA,0.8120768789443489,0.9068559954102122,0.9394721744119334,851,21
HeLa,YY2,0.6466099847394811,0.827883148027033,0.8351863963374754,428,11
SKNSH,ELF1,0.7268239564428312,0.8636297640653358,0.9000362976406534,744,19
K562,CREB1,0.7698453608247422,0.6382302405498281,0.7232817869415809,602,20
GM12878,CBFB,0.49615839243498827,0.6326832151300237,0.824468085106383,288,6
K562,SPI1,0.7177757886289277,0.7080375331810606,0.7372985986789309,431,97
HepG2,MAFF,0.7184531886024423,0.591248303934871,0.5795454545454546,290,22
HepG2,MXI1,0.7060191797592328,0.7943582942256683,0.8671903693123852,1719,29
HepG2,ZBTB7A,0.6233948829799906,0.6931825795021438,0.7620862985350166,4326,128
A549,CREB1,0.6974509803921568,0.903921568627451,0.9291938997821351,795,30
A549,CEBPB,0.43889384478144516,0.455842997323818,0.39674397859054417,97,59
HepG2,GABPA,0.7404855329058602,0.842791973713593,0.8875490477557662,772,43
A549,FOXA2,0.6418016481955101,0.7274793975561238,0.769252628587667,176,23
K562,E2F1,0.4814057658934591,0.7387653210492364,0.8364225293246472,5283,42
HepG2,MAX,0.4943867860534527,0.7685693935693936,0.8134242300908968,600,54
K562,FOS,0.40125,0.5018750000000001,0.55375,90,10
GM12878,SP1,0.6506425793663617,0.64793868295468,0.6868920272759591,2846,33
A549,USF1,0.6482454523107177,0.8019181723205506,0.8506291482300885,1048,144
HepG2,ZBTB33,0.7810406197654941,0.8241206030150753,0.9039991624790621,645,48
K562,USF2,0.824077468230694,0.7231742831541218,0.7953187791897469,1380,264
K562,ETV6,0.6163139329805996,0.8012345679012345,0.9345679012345679,817,7
HeLa,CEBPB,0.573170731707317,0.6010452961672474,0.5909407665505226,76,35
K562,BHLHE40,0.65474790739341,0.7110523221634333,0.6851501917639484,1197,63
GM12878,USF2,0.701549972130515,0.7325547742571711,0.8053981048750161,1737,332
A549,SP1,0.5348555430077169,0.7298371917937135,0.7613401091661961,3050,14
K562,E2F4,0.6119245239111043,0.7189718031260909,0.8054725982236358,1395,38
HepG2,MAFK,0.5822299651567945,0.6023228803716608,0.6090592334494773,146,41
K562,ZNF263,0.47730516340483836,0.5683011068276761,0.6440638978064932,5573,109
HeLa,REST,0.9474890029325512,0.4761730205278592,0.5208944281524928,690,8
HepG2,CREB1,0.7432674230145868,0.7847390599675851,0.8250956239870341,742,125
GM12878,CREB1,0.744512576159975,0.8033900952976097,0.8582838618965785,729,37
HepG2,ATF2,0.8073963073963074,0.7619417619417619,0.7931512931512932,492,63
GM12878,BATF,0.5271062271062271,0.7787545787545788,0.8967032967032967,118,13
A549,REST,0.8627388126682908,0.7343890242338761,0.7951019361456597,720,11
HeLa,CTCF,0.8254278053781248,0.7787814577482889,0.7907113071883394,5941,3123
HepG2,NFIA,0.7847696245733788,0.6281996587030716,0.6501706484641637,301,8
HepG2,TFAP4,0.7026610324349019,0.789858382823207,0.868775696665144,807,11
HeLa,JUND,0.5596330275229358,0.6900393184796855,0.6631716906946264,116,7
K562,ZBTB33,0.7842248722316866,0.7052810902896082,0.8044293015332198,612,25
GM12878,REST,0.8999627421758569,0.6324049925484352,0.6529433681073026,687,16
HepG2,ELF1,0.6584712543554007,0.8350827526132403,0.8898519163763066,614,40
GM12878,YY1,0.6956299514439049,0.7354970610784565,0.8815486838742652,327,26
K562,JUNB,0.8112373737373737,0.7705342902711323,0.8263556618819776,675,48
K562,GABPA,0.7299848942598187,0.7233383685800604,0.7833836858006042,692,30
HepG2,YY1,0.6477162293488824,0.8537414965986394,0.8950437317784257,301,7
HepG2,FOXA2,0.6687363834422658,0.7149237472766884,0.7492374727668846,169,34
A549,E2F6,0.5248693834900732,0.762330198537095,0.794932079414838,1607,12
K562,ETS1,0.4535958587539286,0.74191162876687,0.8805694213348123,610,9
K562,ELF4,0.5108597285067873,0.7461538461538462,0.8762443438914027,452,10
K562,GATA1,0.2575581395348837,0.527906976744186,0.5755813953488372,96,10
GM12878,ETV6,0.5279336734693878,0.8066873177842566,0.8356778425655977,1008,28
A549,NFE2L2,0.8958186516326051,0.7585153864223633,0.7514681700728212,398,11
K562,ZFX,0.6100392304623432,0.7234480972117557,0.8321207721973491,5444,136
GM12878,ZBTB33,0.7325853202431043,0.7463300607760636,0.8374474053295933,721,31
HeLa,USF2,0.6944853035225499,0.8520695300708603,0.8686014683686782,1709,97
HeLa,MXI1,0.6172744393083376,0.9018318781030645,0.9309193631227529,1977,30
K562,ZBTB7A,0.6023614367828017,0.6451157892552553,0.7282449005000934,3967,260
GM12878,CEBPB,0.8238747553816048,0.49608610567514677,0.5342465753424658,80,7
HepG2,CTCF,0.8216181200466234,0.7293399100833439,0.7708927689831355,3777,1510
HeLa,FOS,0.45250896057347667,0.8745519713261648,0.8279569892473119,99,6
HepG2,NRF1,0.7470453939101409,0.7724306688417619,0.8234507029345455,2106,267
SKNSH,ZBTB33,0.7003065917220235,0.7495848237097598,0.8481093510475217,843,19
K562,THAP1,0.7462809917355371,0.7590318772136954,0.9641086186540732,612,7
A549,GABPA,0.8306756534604636,0.8533207299030084,0.9213381555153708,883,14
K562,CEBPB,0.4072222222222222,0.41759259259259257,0.43925925925925924,133,108
HepG2,ATF3,0.6325609031491384,0.8443256090314915,0.8842543077837195,944,9
K562,SP1,0.6806469298245614,0.725,0.8524671052631578,2288,8
GM12878,ATF7,0.8170867496710194,0.77264905354793,0.8399635590646827,304,37
HeLa,NFYA,0.6519028871391076,0.9278215223097113,0.9516622922134733,393,12
HeLa,BRCA1,0.8114708603145236,0.885522664199815,0.9354301572617947,493,23
A549,BRCA1,0.8026881720430108,0.8354838709677419,0.9025089605734766,483,18
GM12878,JUNB,0.6005739514348787,0.7826490066225167,0.8898013245033113,770,15
K562,ELF1,0.7218718884832394,0.7443024670870672,0.8386713131983626,593,69
A549,BHLHE40,0.4957673905042327,0.8810663021189337,0.899652978600347,1476,13
HepG2,THRB,0.4636703511053316,0.8216027308192457,0.8636215864759428,777,8
HepG2,TEAD1,0.5149739583333334,0.8072916666666666,0.795138888888889,296,8
SKNSH,USF1,0.6346997052321297,0.7799066568410711,0.8239376074674528,1069,184
K562,ATF3,0.6656430914173765,0.7134759734971055,0.7350150784741024,854,57
HeLa,RELA,0.5528964862298196,0.621937321937322,0.5998100664767331,418,13
GM12878,TCF12,0.4422133660331085,0.8435775597792765,0.8772225628448804,480,14
SKNSH,FOSL2,0.6298237476808904,0.7698283858998145,0.7814239332096474,447,55
HepG2,TEAD3,0.51953125,0.7200520833333334,0.8580729166666667,134,6
K562,NFIA,0.6212053571428571,0.6511160714285714,0.5825892857142857,288,8
GM12878,BRCA1,0.7793418418418419,0.7503753753753754,0.8453453453453453,462,18
K562,MYC,0.5847135805303639,0.7128320514292275,0.7428400872460108,1560,155
GM12878,IRF4,0.4099552572706935,0.7469239373601789,0.8316554809843402,304,6
K562,MNT,0.5151059730250481,0.7139210019267823,0.7253371868978805,1088,50
HepG2,PPARG,0.37325686009896536,0.6968061178587495,0.6929824561403509,503,9
GM12878,PBX3,0.7536842105263158,0.7813157894736842,0.8710526315789473,390,10
A549,NR3C1,0.6130240425274859,0.5913374411018485,0.6423825057387943,298,31
HeLa,RFX5,0.5455755156353959,0.7388556220891551,0.8143712574850299,507,6
SKNSH,GABPA,0.7677380952380952,0.8349206349206348,0.8576190476190476,914,14
K562,MITF,0.5558724397199897,0.6829141820067409,0.7308789214415349,162,29
HeLa,E2F1,0.5379255525017514,0.8162303972721527,0.8626263368558228,7447,285
HepG2,HLF,0.6191841415465268,0.7029816513761469,0.7377129750982963,165,56
K562,REST,0.8755134976525821,0.612199237089202,0.6538292253521126,592,24
HepG2,CEBPG,0.5679924242424242,0.45852272727272736,0.5132575757575757,106,40
SKNSH,USF2,0.7924237883782386,0.8468003378102269,0.8788242024681941,1609,47
A549,MAZ,0.46344413598244205,0.7342376955678374,0.8566351536747118,9704,61
A549,YY1,0.5208960843373494,0.878012048192771,0.9164156626506025,340,8
A549,JUN,0.8500881834215167,0.8835978835978836,0.8694885361552028,195,6
HepG2,SP5,0.6668021580075383,0.7426280393171236,0.7938807183504546,1961,28
K562,MAFK,0.5576456310679612,0.550364077669903,0.5303398058252426,111,8
K562,CEBPG,0.6243325705568268,0.4092295957284516,0.37719298245614036,107,38
A549,MYC,0.5086850790342192,0.8781628162816282,0.8910312083839963,1837,19
K562,CREM,0.6699121802214585,0.6681303296423571,0.7169562173857706,636,54
HepG2,MLX,0.6452330508474576,0.8276483050847457,0.8705508474576271,598,8
HeLa,ELK4,0.7424906964380649,0.9052365762892078,0.9549441786283892,845,9
HepG2,CEBPD,0.59863523573201,0.5825062034739453,0.6774193548387097,75,13
A549,MAX,0.4984902621911328,0.8611796084746615,0.8929092647576871,672,31
K562,CTCFL,0.7725006301594304,0.6669633667317832,0.7492201777049593,2435,168
HeLa,MAFF,0.6730978260869566,0.7620244565217391,0.7726222826086956,343,23
GM12878,CREM,0.6494787264018034,0.8298816568047337,0.9346646942800789,697,21
SKNSH,CTCF,0.8072121995457365,0.6695570341263681,0.6805733956314286,4569,1295
HepG2,BHLHE40,0.6275028121484814,0.8069038245219349,0.8344910011248594,1326,56
K562,ZNF148,0.5616099371936383,0.6673667526670788,0.7195427052460251,5292,81
GM12878,SPI1,0.6647019647019647,0.707026307026307,0.8043290043290042,424,39
A549,ELF1,0.6465688310489639,0.8668604919470211,0.9056255480179057,730,31
SKNSH,GATA3,0.5865384615384616,0.7211538461538461,0.8557692307692308,58,6
GM12878,GABPA,0.7063745019920318,0.7888977423638779,0.8703851261620186,778,25
HeLa,STAT3,0.6204048394602141,0.8855281526291298,0.8755234993020009,621,7
HepG2,FOSL2,0.7462076521152874,0.750042137198719,0.7483145120512389,383,34
GM12878,MXI1,0.48863305630113507,0.7963166575041231,0.9042136920738608,1836,17
GM12878,USF1,0.5998015873015873,0.7131996658312447,0.8293650793650794,858,60
GM12878,BHLHE40,0.6008173198883815,0.7083353151953321,0.7701753551496702,1506,192
K562,MAX,0.507347670250896,0.6644905273937532,0.6525857654889913,591,126
K562,FOSL1,0.8000730994152047,0.665204678362573,0.7346491228070176,246,18
HepG2,NFE2L2,0.7888397246804326,0.7193952802359882,0.7300884955752213,351,12
A549,SMARCC1,0.7910623640319072,0.9142947788252357,0.9147933284989123,802,14
K562,NFYB,0.77363184079602,0.6859452736318409,0.7914593698175787,213,12
K562,MAFF,0.7331843121316806,0.6154236943710628,0.6951839057102215,278,19
