GM12878,NRF1,0.7326061783374007,0.6827676981932502,0.7347935954806907,3225,119
GM12878,E2F4,0.7064048620850865,0.7171575502571295,0.8878499818191262,2148,9
K562,CREB3,0.5346858638743456,0.7722513089005236,0.8660558464223386,388,6
HepG2,USF2,0.754080152513573,0.7677390277259728,0.8532181192755606,1643,383
K562,E2F8,0.4738143729997091,0.7606924643584522,0.925516438754728,498,7
K562,ELK1,0.6286149911469605,0.7763623844186505,0.8860908912059807,465,23
K562,RFX1,0.8009785353535352,0.7082544191919192,0.8169191919191919,310,22
K562,MXI1,0.6143063964201105,0.6970255330350092,0.8443011318768097,1601,29
GM12878,SRF,0.7288169147925245,0.7119892302819133,0.8364745011086475,349,41
K562,NR2C2,0.5494909502262444,0.663299935358759,0.7947640594699419,965,13
A549,MAFK,0.7253289473684211,0.603983918128655,0.6297514619883041,187,16
K562,AR,0.5419669669669671,0.5897147147147146,0.5852477477477477,282,60
HepG2,HNF4A,0.6670445344129554,0.7752226720647774,0.8255060728744938,363,38
SKNSH,RFX5,0.612389229720518,0.7407123381049762,0.7813565098841172,661,9
K562,JUND,0.6431818181818182,0.6988636363636364,0.7352272727272727,98,10
K562,IRF1,0.7863280749006027,0.6488499850369801,0.8061647642255569,1063,46
K562,EGR1,0.62307599171115,0.6201277864377264,0.7155143733828759,11462,1896
K562,TFDP1,0.6739062008183822,0.7249763928234184,0.8613865281712306,742,36
K562,ATF2,0.8030314142525363,0.7116733895611783,0.743014301430143,506,101
K562,SRF,0.6963035019455253,0.5931906614785992,0.7591439688715953,267,10
K562,CREB3L1,0.6938521677327647,0.7643034825870647,0.9143567874911158,811,7
A549,ZBTB33,0.7268705844572896,0.733140655105973,0.8175096339113681,1098,60
HepG2,BRCA1,0.799380388814215,0.768301478543094,0.8746024981149395,576,59
GM12878,KLF5,0.29655854430379747,0.6643591772151899,0.7443037974683545,2538,10
SKNSH,REST,0.5527836933373896,0.6896257986005476,0.6865226650441132,884,19
GM12878,RELA,0.7014052978485262,0.7143390125606267,0.7802512125357542,490,17
K562,NFYA,0.8128491620111732,0.7582095653358769,0.889971385747377,399,41
HepG2,NFIL3,0.6619594857810673,0.7602259446825087,0.8161277756135566,185,34
GM12878,EGR1,0.6465751103970704,0.6325579964347063,0.7026580217728706,14759,832
A549,RFX5,0.7147266313932981,0.744973544973545,0.7744268077601411,639,9
GM12878,MAZ,0.5216541578012996,0.6456288553574268,0.7580506470201833,11823,89
HepG2,AHR,0.7093881856540085,0.6408227848101266,0.6619198312236287,719,8
HepG2,CREM,0.7152388078314005,0.8413767302656192,0.9398927547075695,621,27
SKNSH,NRF1,0.713070190691474,0.6320625398481423,0.6715614675708572,4014,180
HepG2,NR2F6,0.823512585812357,0.7075228832951945,0.806350114416476,445,8
GM12878,PAX5,0.6458813853278264,0.7223131112660695,0.7683759766847252,1189,103
K562,MBD2,0.42644726407613004,0.7299541809851089,0.7849810555996123,1759,13
SKNSH,MAX,0.5776515151515151,0.8263767482517482,0.8791520979020979,646,22
K562,NRF1,0.7017888503866682,0.6860310549138178,0.7580247379323755,3649,1563
K562,MAZ,0.5116106619615692,0.6598390084182622,0.7676634275230645,9224,254
HepG2,NFYC,0.7844417244662043,0.7430300557595539,0.8019855841153272,406,19
HeLa,MAFK,0.706845238095238,0.7269345238095237,0.7455357142857142,176,8
K562,CTCF,0.8081548645887489,0.6988197441807208,0.7872841792867374,4960,2981
K562,JUN,0.6672413793103449,0.6733077905491699,0.8803320561941251,193,58
SKNSH,MXI1,0.5333821489132111,0.8194889779559119,0.8792739324803452,2061,65
