GM12878,NRF1,0.7004286594231743,0.6078834783847544,0.6401198821710363,2523,206
HepG2,ETV4,0.49056603773584906,0.8301886792452831,0.8710691823899372,59,6
GM12878,E2F4,0.7635946940759775,0.6711229946524064,0.7582471004930897,1320,11
HepG2,USF2,0.7536616471007552,0.7500640440177317,0.8435655253837072,855,371
K562,E2F8,0.5059940059940059,0.7377622377622377,0.7732267732267732,150,7
K562,ELK1,0.7107284949924544,0.7542872822060639,0.8899711894635752,234,37
K562,RFX1,0.5651169950738916,0.7050492610837438,0.8411330049261084,144,28
K562,MXI1,0.5815972222222222,0.7232905982905983,0.8549679487179487,484,16
GM12878,SRF,0.5477055883689232,0.7960018173557475,0.9132212630622445,102,31
K562,NR2C2,0.5943113772455091,0.6200099800399201,0.8198602794411178,509,8
K562,AR,0.6173986486486486,0.6368243243243243,0.7027027027027026,82,8
HepG2,HNF4A,0.67425,0.76525,0.815,157,32
SKNSH,RFX5,0.5007987220447285,0.7731629392971247,0.806975505857295,319,6
K562,IRF1,0.7149872448979592,0.7319515306122448,0.8082908163265307,308,28
K562,ERG,0.6666666666666666,0.7735294117647058,0.9444444444444444,179,9
K562,EGR1,0.5807658837858231,0.6005755156607986,0.7109514573542918,8937,1949
K562,TFDP1,0.6809925629290617,0.6799199084668193,0.7991990846681922,327,23
K562,ATF2,0.766562874251497,0.6543473053892215,0.8320239520958084,292,125
K562,SRF,0.44155844155844154,0.753968253968254,0.9018759018759018,74,11
K562,CREB3L1,0.5769826517967781,0.7002788104089219,0.8162949194547707,281,12
A549,ZBTB33,0.7775263119158018,0.6822698167365865,0.787591079708545,689,42
HepG2,BRCA1,0.7634973721930245,0.7311474757126931,0.8288740245261986,367,91
GM12878,KLF5,0.6896646320554146,0.6168987037926068,0.7432960702283794,2090,7
SKNSH,REST,0.5010515247108307,0.7634069400630915,0.7860147213459516,323,6
GM12878,RELA,0.5228365384615384,0.7019230769230769,0.8305288461538461,216,8
K562,NFYA,0.6509786989061601,0.738115798996628,0.8507689777119829,319,126
HepG2,NFIL3,0.6070234113712375,0.9414715719063546,0.9531772575250836,59,13
GM12878,EGR1,0.6255805868446669,0.5993629968495101,0.6690464613333718,11561,986
GM12878,MAZ,0.5263113893305329,0.5950207246742427,0.6989187381562814,9123,152
HepG2,CREM,0.7420643729189789,0.7995560488346283,0.9531631520532742,299,34
SKNSH,NRF1,0.6202763555015572,0.580040402287213,0.628203737452631,3282,276
HepG2,NR2F6,0.3032258064516129,0.6774193548387097,0.7010752688172043,161,6
GM12878,PAX5,0.653611570968023,0.685791873602277,0.7894629839388924,568,69
K562,MBD2,0.4556867804684399,0.6458664152441445,0.6623660182612148,938,22
SKNSH,MAX,0.47682926829268296,0.7292682926829269,0.858130081300813,217,12
K562,NRF1,0.7195884478292761,0.6313624974212625,0.7455240997341035,3434,2112
K562,MAZ,0.47145246726972984,0.5909891375269777,0.6963420472489585,6834,318
HepG2,NFYC,0.6287993920972644,0.7273461246200608,0.7849544072948328,271,47
K562,CTCF,0.8116132020927719,0.6581087015588372,0.7594937333737732,3365,2229
K562,JUN,0.6907470288624787,0.6055178268251273,0.7930390492359932,157,95
SKNSH,MXI1,0.5597224429260025,0.8411197626992954,0.8711001642036125,680,29
K562,IRF2,0.673780487804878,0.7326219512195122,0.7371951219512194,174,10
HeLa,MAX,0.39375987361769355,0.862065560821485,0.9295023696682465,235,24
A549,FOSL2,0.6178683385579937,0.806896551724138,0.904075235109718,156,11
A549,ETS1,0.706544502617801,0.7774869109947643,0.8691099476439791,407,25
HepG2,MAZ,0.49424591632643533,0.6145457418120057,0.7746223342561771,7947,291
GM12878,RUNX3,0.5672043010752689,0.7795698924731183,0.7897849462365591,196,10
HeLa,JUN,0.7245762711864406,0.9279661016949152,0.9252243270189432,135,17
HeLa,NR3C1,0.889855072463768,0.8891304347826088,0.9376811594202898,121,6
K562,CEBPD,0.6142857142857143,0.6642857142857143,0.8,27,7
HepG2,SRF,0.5158371040723981,0.8823529411764706,0.9739819004524887,81,13
HepG2,USF1,0.6638352502550033,0.7330027083113503,0.8216207660652105,360,117
K562,ZNF143,0.9162826420890937,0.7580645161290323,0.8901689708141322,145,21
A549,USF2,0.7346443264073322,0.7600960787376972,0.8221306566682289,914,222
K562,ATF1,0.7802546296296297,0.6884027777777777,0.8804166666666666,316,100
K562,E2F6,0.6743892262760187,0.6268311622085208,0.7398938389504427,920,106
K562,NFE2,0.7810569663692519,0.6561427590940289,0.7497140242507435,140,47
HepG2,CEBPB,0.6272727272727272,0.8290909090909091,0.9018181818181817,36,25
K562,KLF13,0.5723839929542578,0.666565751087136,0.7754169648263334,528,37
GM12878,CTCF,0.8091419446896706,0.6722924909971991,0.7063353572434174,2827,1084
HeLa,NRF1,0.7378673678447165,0.7317379472144215,0.7662276208810941,2745,648
HepG2,ATF7,0.8869369369369369,0.8215572715572717,0.884041184041184,179,74
HeLa,MAZ,0.5297012167018342,0.7021414258348397,0.7845044253523358,9535,239
HepG2,RFX5,0.7433403805496829,0.7547568710359408,0.9112050739957718,226,11
GM12878,ATF3,0.764563383492932,0.7165697674418605,0.8677040583675331,451,43
K562,ATF7,0.8167767106842737,0.6395558223289315,0.8038715486194478,166,68
HepG2,JUN,0.5645337708504239,0.8558928083128248,0.9217938200710964,122,53
K562,SP2,0.5555215751989946,0.599696271470465,0.7177817343946375,3912,62
GM12878,MYC,0.49351999999999996,0.70824,0.87768,635,10
HeLa,ELK1,0.6620317460317461,0.8342222222222222,0.8925714285714286,340,25
